is_intention,is_memory,id,title,url,tags,categoryId,category,time,description
not_intention,not_memory,NWdc7PyZNLA,Guest Host Jennifer Lawrence Interviews Kim Kardashian West,https://www.youtube.com/watch?v=NWdc7PyZNLA,"['jimmy', 'jimmy kimmel', 'jimmy kimmel live', 'late night', 'talk show', 'funny', 'comedic', 'comedy', 'clip', 'comedian', 'mean tweets', 'kim kardashian', 'jennifer lawrence', 'keeping up with the kardashians', 'kuwtk', 'kanye west']",23,Comedy,2019-06-22 03:33:09
not_intention,not_memory,9_oeU3aNIAY,Taylor Swift being herself for almost 11 minutes (part 2),https://www.youtube.com/watch?v=9_oeU3aNIAY,"['taylor swift', 'reputation', 'reputation tour', 'taylor swift funny moments']",24,Entertainment,2019-06-22 03:30:15
not_intention,not_memory,P6IrZFJVu-Q,《心动的信号第二季|Heart Signal Ⅱ》【特约版】第1期：6男女饭后真心话游戏超劲爆,https://www.youtube.com/watch?v=P6IrZFJVu-Q,"['fx', 'victoria', '刘轩', '宋茜', '心动的信号', '心动的信号2', '杜海涛', '杨丞琳', '杨超越', '火箭少女', '腾讯综艺', '郑恺']",24,Entertainment,2019-06-22 01:39:10
not_intention,not_memory,bAqnrSTt0r8,《心动的信号第二季|Heart Signal Ⅱ》完整版第1期：高颜值男女入住惹杨超越尖叫，心动线推理开始！,https://www.youtube.com/watch?v=bAqnrSTt0r8,"['fx', 'victoria', '刘轩', '宋茜', '心动的信号', '心动的信号2', '杜海涛', '杨丞琳', '杨超越', '火箭少女', '腾讯综艺', '郑恺', 'rocket girls', 'fx 4 walls', 'fx red light', 'fx electric shock']",24,Entertainment,2019-06-22 01:13:26
not_intention,People & Blogs,hZQmnt7RI2Q,芝加哥VLOG｜摩天轮上看烟火🎡｜第一次当“票贩子”｜超级厚的Pizza根本吃不完｜逛吃逛吃悠闲的小长假,https://www.youtube.com/watch?v=hZQmnt7RI2Q,"['vlog', 'chicago', 'life', 'travel']",22,People & Blogs,2019-06-22 00:51:28
Music,not_memory,Pkh8UtuejGw,"Shawn Mendes, Camila Cabello - Señorita",https://www.youtube.com/watch?v=Pkh8UtuejGw,"['Shawn', 'Mendes', 'Camila', 'Cabello', 'Señorita', 'Island', 'Records', 'Pop']",10,Music,2019-06-22 00:47:52
Music,not_memory,Dkk9gvTmCXY,Taylor Swift - You Need To Calm Down,https://www.youtube.com/watch?v=Dkk9gvTmCXY,"['taylor swift', 'you need to calm down', 'calm down taylor swift', 'you need to calm down taylor swift', 'taylor swift songs', 'lover', 'lover album', 'taylor you need to calm down', 'you need to calm down lyrics']",10,Music,2019-06-22 00:43:37
not_intention,not_memory,k-8CrQ2l3W8,Shawn Mendes and Camila Cabello: The 8 Steamiest Senorita Video Moments,https://www.youtube.com/watch?v=k-8CrQ2l3W8,"['Entertainment Tonight', 'etonline', 'et online', 'celebrity', 'hollywood', 'news', 'trending', 'et', 'et tonight', 'Shawn Mendes and Camila Cabello', 'Shawn Mendes', 'Camila Cabello', 'shawn mendes senorita', 'camila cabello senorita', 'camila cabello señorita', 'camila cabello shawn mendes', 'Camila Cabello Shawn mendes song', 'Senorita', 'senorita music video', 'et daily']",24,Entertainment,2019-06-22 00:43:02
Music,not_memory,VKC_hzJ3jzg,Señorita,https://www.youtube.com/watch?v=VKC_hzJ3jzg,"['Shawn Mendes', 'ショーン・メンデス', 'ショーンメンデス', 'Camila Cabello', 'カミラ・カベロ', 'カミラカベロ', 'Señorita', 'セニョリータ']",10,Music,2019-06-22 00:42:43
not_intention,People & Blogs,6nB3ca_Um7E,Weekly Vlog 18｜我的妈呀被警察抓住了💔夫妻相爱相杀的日常,https://www.youtube.com/watch?v=6nB3ca_Um7E,"['vlog', '日常', '生活']",22,People & Blogs,2019-06-16 21:13:24
